Community  2 :
Length  4 , 52
Length  5 , 50
Average Degree of Seperation,  3.1182266009852215
Community  73 :
Length  2 , 54
Length  3 , 702
Average Degree of Seperation,  2.9285714285714284
Community  74 :
Length  2 , 54
Length  3 , 604
Length  4 , 96
Length  5 , 2
Average Degree of Seperation,  3.060846560846561
Community  75 :
Length  2 , 54
Length  3 , 380
Length  4 , 50
Length  5 , 272
Average Degree of Seperation,  3.7142857142857144
Community  76 :
Length  2 , 52
Length  3 , 650
Average Degree of Seperation,  2.925925925925926
Community  77 :
Length  2 , 52
Length  3 , 650
Average Degree of Seperation,  2.925925925925926
Community  78 :
Length  2 , 52
Length  3 , 514
Length  4 , 48
Length  5 , 88
Average Degree of Seperation,  3.245014245014245
Community  79 :
Length  2 , 52
Length  3 , 650
Average Degree of Seperation,  2.925925925925926
Community  80 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  81 :
Length  2 , 50
Length  3 , 302
Length  4 , 46
Length  5 , 252
Average Degree of Seperation,  3.769230769230769
Community  82 :
Length  2 , 48
Length  3 , 552
Average Degree of Seperation,  2.92
Community  83 :
Length  2 , 48
Length  3 , 552
Average Degree of Seperation,  2.92
Community  84 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  85 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  86 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  87 :
Length  2 , 46
Length  3 , 132
Length  4 , 54
Length  5 , 112
Length  6 , 38
Length  7 , 100
Length  8 , 22
Length  9 , 48
Average Degree of Seperation,  5.072463768115942
Community  88 :
Length  2 , 46
Length  3 , 464
Length  4 , 42
Average Degree of Seperation,  2.9927536231884058
Community  89 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  90 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  91 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  92 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  93 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  94 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  95 :
Length  2 , 42
Length  3 , 226
Length  4 , 38
Length  5 , 156
Average Degree of Seperation,  3.6666666666666665
Community  96 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  97 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  98 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  99 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  100 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  101 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  102 :
Length  2 , 38
Length  3 , 204
Length  4 , 34
Length  5 , 104
Average Degree of Seperation,  3.536842105263158
Community  103 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  104 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  105 :
Length  2 , 34
Length  3 , 170
Length  4 , 30
Length  5 , 72
Average Degree of Seperation,  3.457516339869281
Community  106 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  107 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  108 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  109 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  110 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  111 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  112 :
Length  2 , 34
Length  3 , 190
Length  4 , 78
Length  5 , 4
Average Degree of Seperation,  3.1699346405228757
Community  113 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  114 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  115 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  116 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  117 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  118 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  119 :
Length  2 , 32
Length  3 , 116
Length  4 , 112
Length  5 , 12
Average Degree of Seperation,  3.3823529411764706
Community  120 :
Length  2 , 32
Length  3 , 186
Length  4 , 28
Length  5 , 26
Average Degree of Seperation,  3.176470588235294
Community  121 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  122 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  123 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  124 :
Length  2 , 30
Length  3 , 184
Length  4 , 26
Average Degree of Seperation,  2.9833333333333334
Community  125 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  126 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  127 :
Length  2 , 30
Length  3 , 184
Length  4 , 26
Average Degree of Seperation,  2.9833333333333334
Community  128 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  129 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  130 :
Length  2 , 30
Length  3 , 96
Length  4 , 32
Length  5 , 66
Length  6 , 16
Average Degree of Seperation,  3.7583333333333333
Community  131 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  132 :
Length  2 , 28
Length  3 , 138
Length  4 , 44
Average Degree of Seperation,  3.0761904761904764
Community  133 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  134 :
Length  2 , 28
Length  3 , 76
Length  4 , 34
Length  5 , 62
Length  6 , 10
Average Degree of Seperation,  3.761904761904762
Community  135 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  136 :
Length  2 , 28
Length  3 , 136
Length  4 , 24
Length  5 , 22
Average Degree of Seperation,  3.1904761904761907
Community  137 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  138 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  139 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  140 :
Length  2 , 26
Length  3 , 92
Length  4 , 64
Average Degree of Seperation,  3.208791208791209
Community  141 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  142 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  143 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  144 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  145 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  146 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  147 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  148 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  149 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  150 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  151 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  152 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  153 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  154 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  155 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  156 :
Length  2 , 22
Length  3 , 92
Length  4 , 18
Average Degree of Seperation,  2.9696969696969697
Community  157 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  158 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  159 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  160 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  161 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  162 :
Length  2 , 22
Length  3 , 52
Length  4 , 18
Length  5 , 40
Average Degree of Seperation,  3.5757575757575757
Community  163 :
Length  2 , 22
Length  3 , 68
Length  4 , 42
Average Degree of Seperation,  3.1515151515151514
Community  164 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  165 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  166 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  167 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  168 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  169 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  170 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  171 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  172 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  173 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  174 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  175 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  176 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  177 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  178 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  179 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  180 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  181 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  182 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  183 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  184 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  185 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  186 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  187 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  188 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  189 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  190 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  191 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  192 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  193 :
Length  2 , 18
Length  3 , 26
Length  4 , 22
Length  5 , 16
Length  6 , 8
Average Degree of Seperation,  3.6666666666666665
Community  194 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  195 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  196 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  197 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  198 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  199 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  200 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  201 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  202 :
Length  2 , 18
Length  3 , 46
Length  4 , 14
Length  5 , 12
Average Degree of Seperation,  3.2222222222222223
Community  203 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  204 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  205 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  206 :
Length  2 , 18
Length  3 , 34
Length  4 , 14
Length  5 , 24
Average Degree of Seperation,  3.488888888888889
Community  207 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  208 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  209 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  210 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  211 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  212 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  213 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  214 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  215 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  216 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  217 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  218 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  219 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  220 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  221 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  222 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  223 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  224 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  225 :
Length  2 , 16
Length  3 , 44
Length  4 , 12
Average Degree of Seperation,  2.9444444444444446
Community  226 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  227 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  228 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  229 :
Length  2 , 16
Length  3 , 28
Length  4 , 12
Length  5 , 16
Average Degree of Seperation,  3.388888888888889
Community  230 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  231 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  232 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  233 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  234 :
Length  2 , 16
Length  3 , 44
Length  4 , 12
Average Degree of Seperation,  2.9444444444444446
Community  235 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  236 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  237 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  238 :
Length  2 , 16
Length  3 , 26
Length  4 , 12
Length  5 , 10
Length  6 , 8
Average Degree of Seperation,  3.5555555555555554
Community  239 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  240 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  241 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  242 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  243 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  244 :
Length  2 , 14
Length  3 , 20
Length  4 , 10
Length  5 , 12
Average Degree of Seperation,  3.357142857142857
Community  245 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  246 :
Length  2 , 14
Length  3 , 24
Length  4 , 10
Length  5 , 8
Average Degree of Seperation,  3.2142857142857144
Community  247 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  248 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  249 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  250 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  251 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  252 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  253 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  254 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  255 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  256 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  257 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  258 :
Length  2 , 14
Length  3 , 24
Length  4 , 10
Length  5 , 8
