Average Degree of Seperation,  3.6136363636363638
Community  65 :
Length  2 , 64
Length  3 , 992
Average Degree of Seperation,  2.9393939393939394
Community  66 :
Length  2 , 62
Length  3 , 930
Average Degree of Seperation,  2.9375
Community  67 :
Length  2 , 62
Length  3 , 930
Average Degree of Seperation,  2.9375
Community  68 :
Length  2 , 62
Length  3 , 930
Average Degree of Seperation,  2.9375
Community  69 :
Length  2 , 62
Length  3 , 930
Average Degree of Seperation,  2.9375
Community  70 :
Length  2 , 62
Length  3 , 422
Length  4 , 126
Length  5 , 330
Length  6 , 36
Length  7 , 16
Average Degree of Seperation,  3.903225806451613
Community  71 :
Length  2 , 60
Length  3 , 870
Average Degree of Seperation,  2.935483870967742
Community  72 :
Length  2 , 60
Length  3 , 348
Length  4 , 78
Length  5 , 362
Length  6 , 30
Length  7 , 52
Average Degree of Seperation,  4.118279569892473
Community  73 :
Length  2 , 58
Length  3 , 812
Average Degree of Seperation,  2.933333333333333
Community  74 :
Length  2 , 58
Length  3 , 812
Average Degree of Seperation,  2.933333333333333
Community  75 :
Length  2 , 54
Length  3 , 702
Average Degree of Seperation,  2.9285714285714284
Community  76 :
Length  2 , 54
Length  3 , 702
Average Degree of Seperation,  2.9285714285714284
Community  77 :
Length  2 , 52
Length  3 , 650
Average Degree of Seperation,  2.925925925925926
Community  78 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  79 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  80 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  81 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  82 :
Length  2 , 50
Length  3 , 600
Average Degree of Seperation,  2.923076923076923
Community  83 :
Length  2 , 48
Length  3 , 552
Average Degree of Seperation,  2.92
Community  84 :
Length  2 , 48
Length  3 , 552
Average Degree of Seperation,  2.92
Community  85 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  86 :
Length  2 , 46
Length  3 , 506
Average Degree of Seperation,  2.9166666666666665
Community  87 :
Length  2 , 46
Length  3 , 314
Length  4 , 192
Average Degree of Seperation,  3.2644927536231885
Community  88 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  89 :
Length  2 , 44
Length  3 , 254
Length  4 , 40
Length  5 , 168
Average Degree of Seperation,  3.656126482213439
Community  90 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  91 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  92 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  93 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  94 :
Length  2 , 42
Length  3 , 144
Length  4 , 46
Length  5 , 132
Length  6 , 26
Length  7 , 72
Average Degree of Seperation,  4.372294372294372
Community  95 :
Length  2 , 42
Length  3 , 314
Length  4 , 38
Length  5 , 68
Average Degree of Seperation,  3.2857142857142856
Community  96 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  97 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  98 :
Length  2 , 42
Length  3 , 420
Average Degree of Seperation,  2.909090909090909
Community  99 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  100 :
Length  2 , 40
Length  3 , 190
Length  4 , 36
Length  5 , 34
Length  6 , 120
Average Degree of Seperation,  4.0095238095238095
Community  101 :
Length  2 , 40
Length  3 , 184
Length  4 , 36
Length  5 , 160
Average Degree of Seperation,  3.7523809523809524
Community  102 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  103 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  104 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  105 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  106 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  107 :
Length  2 , 38
Length  3 , 134
Length  4 , 70
Length  5 , 106
Length  6 , 20
Length  7 , 12
Average Degree of Seperation,  3.9263157894736844
Community  108 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  109 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  110 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  111 :
Length  2 , 38
Length  3 , 342
Average Degree of Seperation,  2.9
Community  112 :
Length  2 , 38
Length  3 , 168
Length  4 , 154
Length  5 , 20
Average Degree of Seperation,  3.4105263157894736
Community  113 :
Length  2 , 36
Length  3 , 196
Length  4 , 32
Length  5 , 78
Average Degree of Seperation,  3.4444444444444446
Community  114 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  115 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  116 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  117 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  118 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  119 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  120 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  121 :
Length  2 , 34
Length  3 , 190
Length  4 , 30
Length  5 , 52
Average Degree of Seperation,  3.326797385620915
Community  122 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  123 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  124 :
Length  2 , 32
Length  3 , 168
Length  4 , 72
Average Degree of Seperation,  3.1470588235294117
Community  125 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  126 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  127 :
Length  2 , 30
Length  3 , 100
Length  4 , 26
Length  5 , 84
Average Degree of Seperation,  3.683333333333333
Community  128 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  129 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  130 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  131 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  132 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  133 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  134 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  135 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  136 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  137 :
Length  2 , 28
Length  3 , 136
Length  4 , 24
Length  5 , 22
Average Degree of Seperation,  3.1904761904761907
Community  138 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  139 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  140 :
Length  2 , 28
Length  3 , 86
Length  4 , 24
Length  5 , 72
Average Degree of Seperation,  3.6666666666666665
Community  141 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  142 :
Length  2 , 26
Length  3 , 114
Length  4 , 22
Length  5 , 20
Average Degree of Seperation,  3.197802197802198
Community  143 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  144 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  145 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  146 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  147 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  148 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  149 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  150 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  151 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  152 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  153 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  154 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  155 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  156 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  157 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  158 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  159 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  160 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  161 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  162 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  163 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  164 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  165 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  166 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  167 :
Length  2 , 22
Length  3 , 64
Length  4 , 18
Length  5 , 28
Average Degree of Seperation,  3.393939393939394
Community  168 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  169 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  170 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  171 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  172 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  173 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  174 :
Length  2 , 20
Length  3 , 74
Length  4 , 16
Average Degree of Seperation,  2.963636363636364
Community  175 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  176 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  177 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  178 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  179 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  180 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  181 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  182 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  183 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  184 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  185 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  186 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  187 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  188 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  189 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  190 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  191 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  192 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  193 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  194 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  195 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  196 :
Length  2 , 18
Length  3 , 58
Length  4 , 14
Average Degree of Seperation,  2.9555555555555557
Community  197 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  198 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  199 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  200 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  201 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  202 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  203 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  204 :
Length  2 , 18
Length  3 , 38
Length  4 , 24
Length  5 , 10
Average Degree of Seperation,  3.2888888888888888
Community  205 :
Length  2 , 18
Length  3 , 34
Length  4 , 30
Length  5 , 8
Average Degree of Seperation,  3.311111111111111
Community  206 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  207 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  208 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  209 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  210 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  211 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  212 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  213 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  214 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  215 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  216 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  217 :
Length  2 , 16
Length  3 , 44
Length  4 , 12
Average Degree of Seperation,  2.9444444444444446
Community  218 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  219 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  220 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  221 :
Length  2 , 16
Length  3 , 34
Length  4 , 12
Length  5 , 10
Average Degree of Seperation,  3.2222222222222223
Community  222 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  223 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  224 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  225 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  226 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  227 :
Length  2 , 16
Length  3 , 34
Length  4 , 12
Length  5 , 10
Average Degree of Seperation,  3.2222222222222223
Community  228 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  229 :
Length  2 , 16
Length  3 , 44
Length  4 , 12
Average Degree of Seperation,  2.9444444444444446
Community  230 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  231 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  232 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  233 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  234 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  235 :
Length  2 , 16
Length  3 , 44
Length  4 , 12
Average Degree of Seperation,  2.9444444444444446
Community  236 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  237 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  238 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  239 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  240 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  241 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  242 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  243 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  244 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  245 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  246 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  247 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  248 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  249 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  250 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  251 :
Length  2 , 14
Length  3 , 32
Length  4 , 10
Average Degree of Seperation,  2.9285714285714284
Community  252 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  253 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  254 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  255 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  256 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  257 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  258 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  259 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  260 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  261 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  262 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  263 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  264 :
