Length  2 , 50
Length  3 , 434
Length  4 , 160
Length  5 , 6
Average Degree of Seperation,  3.187692307692308
Community  35 :
Length  2 , 48
Length  3 , 552
Average Degree of Seperation,  2.92
Community  36 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  37 :
Length  2 , 44
Length  3 , 462
Average Degree of Seperation,  2.9130434782608696
Community  38 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  39 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  40 :
Length  2 , 40
Length  3 , 380
Average Degree of Seperation,  2.9047619047619047
Community  41 :
Length  2 , 38
Length  3 , 158
Length  4 , 40
Length  5 , 98
Length  6 , 24
Length  7 , 22
Average Degree of Seperation,  3.942105263157895
Community  42 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  43 :
Length  2 , 36
Length  3 , 274
Length  4 , 32
Average Degree of Seperation,  2.9883040935672516
Community  44 :
Length  2 , 36
Length  3 , 306
Average Degree of Seperation,  2.8947368421052633
Community  45 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  46 :
Length  2 , 34
Length  3 , 242
Length  4 , 30
Average Degree of Seperation,  2.9869281045751634
Community  47 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  48 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  49 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  50 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  51 :
Length  2 , 34
Length  3 , 272
Average Degree of Seperation,  2.888888888888889
Community  52 :
Length  2 , 32
Length  3 , 240
Average Degree of Seperation,  2.8823529411764706
Community  53 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  54 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  55 :
Length  2 , 30
Length  3 , 210
Average Degree of Seperation,  2.875
Community  56 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  57 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  58 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  59 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  60 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  61 :
Length  2 , 28
Length  3 , 182
Average Degree of Seperation,  2.8666666666666667
Community  62 :
Length  2 , 28
Length  3 , 72
Length  4 , 36
Length  5 , 58
Length  6 , 8
Length  7 , 8
Average Degree of Seperation,  3.857142857142857
Community  63 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  64 :
Length  2 , 26
Length  3 , 156
Average Degree of Seperation,  2.857142857142857
Community  65 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  66 :
Length  2 , 24
Length  3 , 80
Length  4 , 20
Length  5 , 32
Average Degree of Seperation,  3.3846153846153846
Community  67 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  68 :
Length  2 , 24
Length  3 , 132
Average Degree of Seperation,  2.8461538461538463
Community  69 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  70 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  71 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  72 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  73 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  74 :
Length  2 , 22
Length  3 , 62
Length  4 , 30
Length  5 , 16
Length  6 , 2
Average Degree of Seperation,  3.3484848484848486
Community  75 :
Length  2 , 22
Length  3 , 110
Average Degree of Seperation,  2.8333333333333335
Community  76 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  77 :
Length  2 , 20
Length  3 , 60
Length  4 , 16
Length  5 , 14
Average Degree of Seperation,  3.2181818181818183
Community  78 :
Length  2 , 20
Length  3 , 74
Length  4 , 16
Average Degree of Seperation,  2.963636363636364
Community  79 :
Length  2 , 20
Length  3 , 74
Length  4 , 16
Average Degree of Seperation,  2.963636363636364
Community  80 :
Length  2 , 20
Length  3 , 74
Length  4 , 16
Average Degree of Seperation,  2.963636363636364
Community  81 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  82 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  83 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  84 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  85 :
Length  2 , 20
Length  3 , 90
Average Degree of Seperation,  2.8181818181818183
Community  86 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  87 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  88 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  89 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  90 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  91 :
Length  2 , 18
Length  3 , 30
Length  4 , 16
Length  5 , 18
Length  6 , 8
Average Degree of Seperation,  3.6444444444444444
Community  92 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  93 :
Length  2 , 18
Length  3 , 46
Length  4 , 14
Length  5 , 12
Average Degree of Seperation,  3.2222222222222223
Community  94 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  95 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  96 :
Length  2 , 18
Length  3 , 46
Length  4 , 24
Length  5 , 2
Average Degree of Seperation,  3.111111111111111
Community  97 :
Length  2 , 18
Length  3 , 72
Average Degree of Seperation,  2.8
Community  98 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  99 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  100 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  101 :
Length  2 , 16
Length  3 , 26
Length  4 , 12
Length  5 , 18
Average Degree of Seperation,  3.4444444444444446
Community  102 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  103 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  104 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  105 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  106 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  107 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  108 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  109 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  110 :
Length  2 , 16
Length  3 , 56
Average Degree of Seperation,  2.7777777777777777
Community  111 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  112 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  113 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  114 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  115 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  116 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  117 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  118 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  119 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  120 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  121 :
Length  2 , 14
Length  3 , 24
Length  4 , 10
Length  5 , 8
Average Degree of Seperation,  3.2142857142857144
Community  122 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  123 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  124 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  125 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  126 :
Length  2 , 14
Length  3 , 42
Average Degree of Seperation,  2.75
Community  127 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  128 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  129 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  130 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  131 :
Length  2 , 12
Length  3 , 22
Length  4 , 8
Average Degree of Seperation,  2.9047619047619047
Community  132 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  133 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  134 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  135 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  136 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  137 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  138 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  139 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  140 :
Length  2 , 12
Length  3 , 22
Length  4 , 8
Average Degree of Seperation,  2.9047619047619047
Community  141 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  142 :
Length  2 , 12
Length  3 , 18
Length  4 , 12
Average Degree of Seperation,  3.0
Community  143 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  144 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  145 :
Length  2 , 12
Length  3 , 16
Length  4 , 8
Length  5 , 6
Average Degree of Seperation,  3.1904761904761907
Community  146 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  147 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  148 :
Length  2 , 12
Length  3 , 30
Average Degree of Seperation,  2.7142857142857144
Community  149 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  150 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  151 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  152 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  153 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  154 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  155 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  156 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  157 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  158 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  159 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  160 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  161 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  162 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  163 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  164 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  165 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  166 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  167 :
Length  2 , 10
Length  3 , 12
Length  4 , 8
Average Degree of Seperation,  2.933333333333333
Community  168 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  169 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  170 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  171 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  172 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  173 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  174 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  175 :
Length  2 , 10
Length  3 , 20
Average Degree of Seperation,  2.6666666666666665
Community  176 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  177 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  178 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  179 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  180 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  181 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  182 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  183 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  184 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  185 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  186 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  187 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  188 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  189 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  190 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  191 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  192 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  193 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  194 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  195 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  196 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  197 :
Length  2 , 8
Length  3 , 8
Length  4 , 4
Average Degree of Seperation,  2.8
Community  198 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  199 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  200 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  201 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  202 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  203 :
Length  2 , 8
Length  3 , 8
Length  4 , 4
Average Degree of Seperation,  2.8
Community  204 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  205 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  206 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  207 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  208 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  209 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  210 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  211 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  212 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  213 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  214 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  215 :
Length  2 , 8
Length  3 , 12
Average Degree of Seperation,  2.6
Community  216 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  217 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  218 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  219 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  220 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  221 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  222 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  223 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  224 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  225 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  226 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  227 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  228 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  229 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  230 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  231 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  232 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  233 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  234 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  235 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  236 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  237 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  238 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  239 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  240 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  241 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  242 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  243 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  244 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  245 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  246 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  247 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  248 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  249 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  250 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  251 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  252 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  253 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  254 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  255 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  256 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  257 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  258 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  259 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  260 :
Length  2 , 6
Length  3 , 4
Length  4 , 2
Average Degree of Seperation,  2.6666666666666665
Community  261 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  262 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  263 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  264 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  265 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  266 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  267 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  268 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  269 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  270 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  271 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  272 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  273 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  274 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  275 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  276 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  277 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  278 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  279 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  280 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  281 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  282 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  283 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  284 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  285 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  286 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  287 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  288 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  289 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  290 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  291 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  292 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  293 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  294 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  295 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  296 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  297 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  298 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  299 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  300 :
Length  2 , 6
Length  3 , 6
Average Degree of Seperation,  2.5
Community  301 :
Length  2 , 6
